House,Neighborhood,Latitude,Longitude,Price,Size(sqft),price_per_sqft,Bedrooms,Bathrooms,Quality,maid_room,Furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,Source
7697980,Jumeirah Village Circle,25.046403,55.201813,1349214.0,1358,993.53,2,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
7592101,Jumeirah Village Circle,25.048095,55.206373,608818.0,746,816.11,1,2,Medium,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,Property Finder
7498023,Jumeirah Beach Residence,25.072569,55.126527,1541453.0,640,2408.52,1,2,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,Property Finder
7669767,Jumeirah Village Circle,25.068608,55.207423,499852.0,851,587.37,1,2,Medium,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7693419,wasl gate,25.023846,55.105457,690390.0,730,945.74,2,2,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,Property Finder
7643965,Dubai Festival City,25.218977,55.367945,1949477.0,2256,864.13,3,4,Medium,True,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7580174,Palm Jumeirah,25.098745,55.121042,1099778.0,1101,998.89,1,2,Medium,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,Property Finder
7653418,Dubai Harbour,25.09938,55.141275,1176415.0,745,1579.0800000000002,1,2,Medium,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Property Finder
7643552,Dubai Marina,25.087251,55.145574,3003836.0,1746,1720.41,3,4,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7629023,Palm Jumeirah,25.107086,55.14684499999999,1305678.0,1886,692.3,2,3,Medium,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Property Finder
7665037,Downtown Dubai,25.194282,55.271884,2898520.0,1555,1864.0,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7670020,Palm Jumeirah,25.110345,55.142538,1430298.0,1800,794.61,2,2,Medium,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7498783,Dubai Hills Estate,25.111805,55.24734,1476520.0,996,1482.45,2,3,Low,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7653340,Greens,25.091939,55.173463,442165.0,440,1004.92,0,1,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Property Finder
7686342,Downtown Dubai,25.201842000000003,55.280473,1601637.0,742,2158.54,1,1,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,Dubizzle
7578550,Palm Jumeirah,25.106668,55.149275,1144845.0,1184,966.93,1,1,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7705052,Dubai Marina,25.081243,55.14512,1355470.0,1578,858.98,2,4,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7637248,Dubai Silicon Oasis,25.119491,55.39684499999999,513143.0,936,548.23,2,3,Low,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dubizzle
7698964,Umm Suqeim,25.137409,55.188957,2185459.0,1351,1617.66,2,2,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,Dubizzle
7135639,Downtown Dubai,25.19331,55.280919,2986720.0,1903,1569.48,3,4,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7653861,Jumeirah Lake Towers,25.067476,55.138353,698524.0,829,842.61,1,1,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Dubizzle
7665543,Dubai Marina,25.075974,55.135687,1051845.0,768,1369.5900000000001,1,2,Medium,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Dubizzle
7601002,Downtown Dubai,25.19331,55.280919,1301012.0,917,1418.77,1,2,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,Dubizzle
7295340,Dubai Hills Estate,25.109367,55.247980000000005,2295752.0,1953,1175.5,3,5,High,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,Dubizzle
7604359,Downtown Dubai,25.195483,55.271797,1472545.0,782,1883.05,1,2,Medium,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Dubizzle
7692878,Dubai Land,25.111535,55.365680000000005,391502.0,1057,370.39,1,2,Medium,False,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Dubizzle
6666254,Dubai Marina,25.072396,55.132386,1096010.0,985,1112.7,2,2,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,Dubizzle
7603222,Jumeirah Lake Towers,25.069779,55.14416800000001,526966.0,675,780.6899999999999,1,1,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Dubizzle
7326018,Dubai Silicon Oasis,25.123141,55.398644,867852.0,1800,482.14,2,3,Medium,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,Dubizzle
7604170,Barsha Heights (Tecom),25.10004,55.175161,1016336.0,1307,777.61,2,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7565828,Meydan,25.145181,55.288017,702043.0,835,840.7700000000001,1,2,Medium,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,Dubizzle
6356790,Palm Jumeirah,25.114275,55.139764,8512905.0,2062,4128.47,2,3,High,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,Dubizzle
7669344,Downtown Dubai,25.195236,55.268641,1596453.0,1150,1388.22,2,3,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,Dubizzle
7609523,Dubai Sports City,25.037236,55.20598,699562.0,775,902.6600000000001,1,2,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7680029,Dubai Creek Harbour (The Lagoons),25.203553,55.34555400000001,3158916.0,1589,1987.99,3,3,Medium,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Dubizzle
7667693,Dubai Marina,25.082217,55.142624,921513.0,529,1741.99,0,1,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,Dubizzle
7400389,Jumeirah Lake Towers,25.064767,55.138814,879907.0,1327,663.08,2,3,Medium,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7553011,Downtown Dubai,25.202977,55.280662,996705.0,681,1463.5900000000001,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7271517,Downtown Dubai,25.196398,55.271002,1796381.0,1209,1485.84,2,3,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7666706,Palm Jumeirah,25.114513,55.136122,3264124.0,4053,805.36,3,3,Medium,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,Dubizzle
7589422,Downtown Dubai,25.191544,55.273333,1700932.0,1265,1344.61,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7678353,Dubai Marina,25.071365,55.124993,3100414.0,1806,1716.73,3,4,Medium,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,Dubizzle
7691439,Al Kifaf,25.233787,55.294217,2104998.0,1612,1305.83,2,2,High,False,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,Dubizzle
7575254,Downtown Dubai,25.196398,55.271002,1026957.0,740,1387.7800000000002,1,2,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Dubizzle
7677929,Dubai Land,25.090365,55.386419,479791.0,1054,455.21000000000004,2,2,Medium,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Dubizzle
7220252,Downtown Dubai,25.187622,55.278947,2096585.0,1974,1062.1,3,5,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7593232,Jumeirah Village Circle,25.048095,55.206373,896163.0,1147,781.3100000000001,2,3,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Dubizzle
7686951,Business Bay,25.183515,55.26667,2451263.0,1696,1445.3200000000002,3,3,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,Dubizzle
7654330,Dubai Marina,25.074958,55.138542,1895195.0,1067,1776.19,2,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dubizzle
7688204,Meydan,25.175689,55.284458,700437.0,676,1036.15,1,2,Medium,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,Dubizzle
7636787,Palm Jumeirah,25.111943,55.144174,2592403.0,2055,1261.51,2,1,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,Dubizzle
